ASV_ID	database	pident	sseqid	length	qcovs	evalue	bitscore	specimen_id	phylum	class	order	family	genus	species	scientific_name	mismatch	gapopen	qstart	qend	sstart	send	accession	unique_phyla	
ASV_00108	NMNH	100	SH21051a|Echinodermata|Ophiuroidea_sp._BOLD:ADE224	380	100	0	702	SH21051a	Echinodermata	Ophiuroidea	Ophiacanthida	Ophiodermatidae	Ophiuroidea_sp._BOLD:ADE224	Ophiuroidea_sp._BOLD:ADE224*	Ophiuroidea_sp._BOLD:ADE224							SH21051a		
ASV_06316	NMNH	98.413	SH21051a|Echinodermata|Ophiuroidea_sp._BOLD:ADE224	378	99	0	665	SH21051a	Echinodermata	Ophiuroidea	Ophiacanthida	Ophiodermatidae	Ophiuroidea_sp._BOLD:ADE224	Ophiuroidea_sp._BOLD:ADE224*	Ophiuroidea_sp._BOLD:ADE224							SH21051a		
ASV_08275	NMNH	90.601	SH21051a|Echinodermata|Ophiuroidea_sp._BOLD:ADE224	383	99	6.80E-144	503	SH21051a	Echinodermata	Ophiuroidea	Ophiacanthida	Ophiodermatidae	Ophiuroidea_sp._BOLD:ADE224	Ophiuroidea_sp._BOLD:ADE224*	Ophiuroidea_sp._BOLD:ADE224							SH21051a		
ASV_12059	NMNH	97.632	SH21051a|Echinodermata|Ophiuroidea_sp._BOLD:ADE224	380	100	0	652	SH21051a	Echinodermata	Ophiuroidea	Ophiacanthida	Ophiodermatidae	Ophiuroidea_sp._BOLD:ADE224	Ophiuroidea_sp._BOLD:ADE224*	Ophiuroidea_sp._BOLD:ADE224							SH21051a		
ASV_13148	NMNH	94.819	SH21051a|Echinodermata|Ophiuroidea_sp._BOLD:ADE224	386	100	1.09E-171	595	SH21051a	Echinodermata	Ophiuroidea	Ophiacanthida	Ophiodermatidae	Ophiuroidea_sp._BOLD:ADE224	Ophiuroidea_sp._BOLD:ADE224*	Ophiuroidea_sp._BOLD:ADE224							SH21051a		
ASV_13896	NMNH	98.421	SH21051a|Echinodermata|Ophiuroidea_sp._BOLD:ADE224	380	100	0	669	SH21051a	Echinodermata	Ophiuroidea	Ophiacanthida	Ophiodermatidae	Ophiuroidea_sp._BOLD:ADE224	Ophiuroidea_sp._BOLD:ADE224*	Ophiuroidea_sp._BOLD:ADE224							SH21051a		
ASV_00018	NMNH	100	SH21521|Entoprocta|Entoprocta	377	100	0	697	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_00096	NMNH	90.451	SH21521|Entoprocta|Entoprocta	377	100	1.11E-141	496	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_00292	NMNH	94.96	SH21521|Entoprocta|Entoprocta	377	100	1.38E-170	592	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_00922	NMNH	99.204	SH21521|Entoprocta|Entoprocta	377	100	0	680	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_01084	NMNH	92.308	SH21521|Entoprocta|Entoprocta	377	100	2.36E-153	534	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_01243	NMNH	88.918	SH21521|Entoprocta|Entoprocta	379	100	1.13E-131	462	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_01370	NMNH	99.469	SH21521|Entoprocta|Entoprocta	377	100	0	686	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_01411	NMNH	94.444	SH21521|Entoprocta|Entoprocta	378	100	3.00E-167	580	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_01545	NMNH	99.735	SH21521|Entoprocta|Entoprocta	377	100	0	691	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_01789	NMNH	90.212	SH21521|Entoprocta|Entoprocta	378	100	5.16E-140	490	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_02160	NMNH	94.974	SH21521|Entoprocta|Entoprocta	378	100	1.38E-170	592	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_02387	NMNH	90.212	SH21521|Entoprocta|Entoprocta	378	100	5.18E-140	490	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_02566	NMNH	91.821	SH21521|Entoprocta|Entoprocta	379	100	1.42E-150	525	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_03021	NMNH	88.329	SH21521|Entoprocta|Entoprocta	377	100	2.44E-128	451	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_03089	NMNH	94.709	SH21521|Entoprocta|Entoprocta	378	100	6.44E-169	586	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_03199	NMNH	89.683	SH21521|Entoprocta|Entoprocta	378	100	1.12E-136	479	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_03399	NMNH	90.716	SH21521|Entoprocta|Entoprocta	377	100	2.39E-143	501	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_03496	NMNH	94.195	SH21521|Entoprocta|Entoprocta	379	100	3.90E-166	577	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_04072	NMNH	90.186	SH21521|Entoprocta|Entoprocta	377	100	5.18E-140	490	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_04668	NMNH	99.469	SH21521|Entoprocta|Entoprocta	377	100	0	686	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_04979	NMNH	92.328	SH21521|Entoprocta|Entoprocta	378	100	2.36E-153	534	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_06390	NMNH	86.649	SH21521|Entoprocta|Entoprocta	382	100	8.99E-118	416	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_06923	NMNH	94.974	SH21521|Entoprocta|Entoprocta	378	100	1.38E-170	592	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_07143	NMNH	88.918	SH21521|Entoprocta|Entoprocta	379	100	1.13E-131	462	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_07606	NMNH	91.777	SH21521|Entoprocta|Entoprocta	377	100	5.11E-150	523	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_08241	NMNH	90.981	SH21521|Entoprocta|Entoprocta	377	100	5.14E-145	507	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_10097	NMNH	90.186	SH21521|Entoprocta|Entoprocta	377	100	5.18E-140	490	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_10344	NMNH	99.204	SH21521|Entoprocta|Entoprocta	377	100	0	680	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_10444	NMNH	89.947	SH21521|Entoprocta|Entoprocta	378	100	2.41E-138	484	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_10798	NMNH	94.18	SH21521|Entoprocta|Entoprocta	378	100	1.39E-165	575	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_11546	NMNH	92.084	SH21521|Entoprocta|Entoprocta	379	100	3.06E-152	531	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_11860	NMNH	91.534	SH21521|Entoprocta|Entoprocta	378	100	6.62E-149	520	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_13646	NMNH	96.063	SH21521|Entoprocta|Entoprocta	381	100	2.31E-178	617	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_13751	NMNH	93.158	SH21521|Entoprocta|Entoprocta	380	100	1.83E-159	555	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_14423	NMNH	96.552	SH21521|Entoprocta|Entoprocta	377	100	1.36E-180	625	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_15545	NMNH	94.709	SH21521|Entoprocta|Entoprocta	378	100	6.44E-169	586	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_15558	NMNH	94.695	SH21521|Entoprocta|Entoprocta	377	100	6.44E-169	586	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_16418	NMNH	91.557	SH21521|Entoprocta|Entoprocta	379	100	6.62E-149	520	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_16574	NMNH	94.43	SH21521|Entoprocta|Entoprocta	377	100	3.00E-167	580	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_17999	NMNH	94.96	SH21521|Entoprocta|Entoprocta	377	100	1.38E-170	592	SH21521	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta	Entoprocta							SH21521		
ASV_21105	NCBI	95.979	gi|1695378335|emb|LR597480.1|	373	100	6.65E-169	604		Chordata	Actinopterygii	Craniata	Vertebrata	Sphaeramia	orbicularis	Sphaeramia orbicularis	14	1	1	373	15173155	15173526	LR597480.1		
ASV_20601	NCBI	91.691	gi|1344457863|gb|KY807049.1|	349	90	7.18E-129	472		Chordata	Ascidiacea	Stolidobranchia	Pyuridae	Herdmania	momus	Herdmania momus	16	12	38	380	1	342	KY807049.1		
ASV_16176	NCBI	86.737	gi|5441268|gb|AF052581.1|AF052581	377	100	1.15E-106	398		Cnidaria	Anthozoa	Scleralcyonacea	Renilidae	Renilla	reniformis	Renilla reniformis	27	10	1	355	590	965	AF052581.1		
ASV_15785	NCBI	90	gi|337733561|gb|JF911815.1|	390	100	6.98E-134	488		Cnidaria	Myxozoa	Bivalvulida	Ceratomyxidae	Ceratomyxa	carcharhini	Ceratomyxa carcharhini	22	2	1	373	216	605	JF911815.1		
ASV_22241	NCBI	85.604	gi|1276727227|gb|KY610872.1|	389	100	4.53E-106	396		Cnidaria	Scyphozoa	Rhizostomeae	Stomolophidae	Stomolophus	Stomolophus*	Stomolophus	42	9	1	387	505	881	KY610872.1		
ASV_17603	NCBI	89.46	gi|170601573|gb|EU380306.1|	389	100	2.62E-133	486		Arthropoda	Copepoda	Harpacticoida	Argestidae	Argestigens	Argestigens*	Argestigens*	35	5	1	387	587	971	EU380306.1		
ASV_07131	NCBI	98.429	gi|20467083|gb|AF439393.1|	382	100	0	673		Arthropoda	Thecostraca!	Thecostraca!	Hansenocarididae	Hansenocaris	itoi	Hansenocaris itoi	6	0	1	382	563	944	AF439393.1		
ASV_11927	NCBI	97.389	gi|20467083|gb|AF439393.1|	383	100	0	651		Arthropoda	Thecostraca!	Thecostraca!	Crustacea	Hansenocaris	itoi	Hansenocaris itoi	9	1	1	383	563	944	AF439393.1		
ASV_05377	NCBI	93.883	gi|34556154|dbj|AB076618.1|	376	100	8.80E-158	568		Arthropoda	Ostracoda	Podocopa	Macrocyprididae	Macrocypris	Macrocypris*	Macrocypris*	23	0	1	376	595	970	AB076618.1		
ASV_19199	NCBI	85.859	gi|219525576|gb|FJ174923.1|	396	100	2.10E-109	407		Arthropoda	Malacostraca	Decapoda	Palinuridae	Palinurus	mauritanicus	Palinurus mauritanicus	41	11	1	388	527	915	FJ174923.1		
ASV_19368	NCBI	91.749	gi|1646227681|gb|MK922063.1|	303	100	4.27E-111	412		Arthropoda	Malacostraca	Decapoda	Pandalidae	Pandalina	brevirostris	Pandalina brevirostris	16	7	70	369	150	446	MK922063.1		
ASV_19555	NCBI	98.138	gi|523407822|gb|JX678597.1|	376	100	0	656		Nematoda	Chromadorea	Plectida	Camacolaimidae	Alaimella	Alaimella*	Alaimella*	7	0	1	376	534	909	JX678597.1		
ASV_00405	NCBI	92.328	gi|90968479|emb|AJ966473.1|	378	100	8.90E-148	534		Nematoda	Chromadorea	Plectida	Plectidae	Anaplectus	Anaplectus*	Anaplectus*	25	4	1	375	552	928	AJ966473.1		
ASV_01761	NCBI	92.328	gi|90968479|emb|AJ966473.1|	378	100	8.90E-148	534		Nematoda	Chromadorea	Plectida	Plectidae	Anaplectus	Anaplectus*	Anaplectus*	25	4	1	375	552	928	AJ966473.1		
ASV_06293	NCBI	89.418	gi|1229276834|gb|MF622934.1|	378	99	9.10E-128	468		Nematoda	Chromadorea	Plectida	Plectidae	Anaplectus	porosus	Anaplectus porosus	30	9	1	371	543	917	MF622934.1		
ASV_07135	NCBI	91.842	gi|1229276834|gb|MF622934.1|	380	100	1.93E-144	523		Nematoda	Chromadorea	Plectida	Plectidae	Anaplectus	porosus	Anaplectus porosus	24	7	1	376	543	919	MF622934.1		
ASV_11917	NCBI	91.821	gi|209553365|gb|FJ040453.1|	379	100	1.93E-144	523		Nematoda	Chromadorea	Plectida	Plectidae	Anaplectus	porosus	Anaplectus porosus	26	5	1	376	526	902	FJ040453.1		
ASV_16359	NCBI	88.127	gi|1229276834|gb|MF622934.1|	379	99	1.98E-119	440		Nematoda	Chromadorea	Plectida	Plectidae	Anaplectus	porosus	Anaplectus porosus	33	9	1	371	543	917	MF622934.1		
ASV_00937	NCBI	94.18	gi|239775224|gb|FJ969115.1|	378	100	5.27E-160	575		Nematoda	Chromadorea	Plectida	Camacolaimidae	Anguinoides	Anguinoides*	Anguinoides*	20	2	1	377	553	929	FJ969115.1		
ASV_01656	NCBI	96.296	gi|154795580|gb|EF591325.1|	378	100	2.39E-173	619		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	12	2	1	376	544	921	EF591325.1		
ASV_01706	NCBI	97.354	gi|154795580|gb|EF591325.1|	378	100	5.13E-180	641		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	9	1	1	377	544	921	EF591325.1		
ASV_03144	NCBI	94.709	gi|523407825|gb|JX678600.1|	378	100	8.74E-163	584		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	17	3	1	376	544	920	JX678600.1		
ASV_03589	NCBI	97.09	gi|154795580|gb|EF591325.1|	378	100	2.38E-178	636		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	10	1	1	377	544	921	EF591325.1		
ASV_04187	NCBI	97.09	gi|154795580|gb|EF591325.1|	378	100	2.38E-178	636		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	10	1	1	377	544	921	EF591325.1		
ASV_04422	NCBI	96.825	gi|154795580|gb|EF591325.1|	378	100	1.11E-176	630		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	11	1	1	377	544	921	EF591325.1		
ASV_04426	NCBI	93.915	gi|154795580|gb|EF591325.1|	378	100	2.45E-158	569		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	22	1	1	377	544	921	EF591325.1		
ASV_04581	NCBI	96.834	gi|154795580|gb|EF591325.1|	379	100	3.09E-177	632		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	10	2	1	378	544	921	EF591325.1		
ASV_04789	NCBI	95.789	gi|154795580|gb|EF591325.1|	380	100	1.45E-170	610		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	13	3	1	379	544	921	EF591325.1		
ASV_04901	NCBI	97.09	gi|523407824|gb|JX678599.1|	378	100	2.38E-178	636		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	9	2	1	377	542	918	JX678599.1		
ASV_05067	NCBI	97.361	gi|154795580|gb|EF591325.1|	379	100	5.13E-180	641		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	7	3	1	377	544	921	EF591325.1		
ASV_05431	NCBI	97.625	gi|154795580|gb|EF591325.1|	379	100	0	649		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	7	2	1	378	544	921	EF591325.1		
ASV_05488	NCBI	95.251	gi|523407825|gb|JX678600.1|	379	100	3.15E-167	599		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	16	2	1	379	544	920	JX678600.1		
ASV_05705	NCBI	95.238	gi|154795580|gb|EF591325.1|	378	100	1.12E-166	597		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	16	2	1	376	544	921	EF591325.1		
ASV_05948	NCBI	95.778	gi|523407824|gb|JX678599.1|	379	100	5.21E-170	608		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	13	3	1	378	542	918	JX678599.1		
ASV_06089	NCBI	96.296	gi|523407823|gb|JX678598.1|	378	100	8.61E-173	617		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	11	3	1	376	545	921	JX678598.1		
ASV_06664	NCBI	96.561	gi|154795580|gb|EF591325.1|	378	100	5.16E-175	625		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	12	1	1	377	544	921	EF591325.1		
ASV_07699	NCBI	96.825	gi|154795580|gb|EF591325.1|	378	100	1.11E-176	630		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	10	2	1	376	544	921	EF591325.1		
ASV_07944	NCBI	96.825	gi|523407823|gb|JX678598.1|	378	100	3.98E-176	628		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	9	3	1	376	545	921	JX678598.1		
ASV_08086	NCBI	96.032	gi|523407825|gb|JX678600.1|	378	100	1.12E-171	614		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	14	1	1	378	544	920	JX678600.1		
ASV_08931	NCBI	93.651	gi|523407825|gb|JX678600.1|	378	100	1.14E-156	564		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	23	1	1	378	544	920	JX678600.1		
ASV_08936	NCBI	97.361	gi|154795580|gb|EF591325.1|	379	100	1.43E-180	643		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	8	2	1	378	544	921	EF591325.1		
ASV_09133	NCBI	97.361	gi|154795580|gb|EF591325.1|	379	100	1.43E-180	643		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	8	2	1	378	544	921	EF591325.1		
ASV_09596	NCBI	96.042	gi|154795580|gb|EF591325.1|	379	100	1.12E-171	614		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	12	3	1	377	544	921	EF591325.1		
ASV_09843	NCBI	97.098	gi|154795580|gb|EF591325.1|	379	100	6.65E-179	638		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	9	2	1	378	544	921	EF591325.1		
ASV_10083	NCBI	96.032	gi|154795580|gb|EF591325.1|	378	100	1.12E-171	614		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	14	1	1	377	544	921	EF591325.1		
ASV_10706	NCBI	95.778	gi|154795580|gb|EF591325.1|	379	100	5.20E-170	608		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	13	3	1	377	544	921	EF591325.1		
ASV_11105	NCBI	97.09	gi|154795580|gb|EF591325.1|	378	100	2.38E-178	636		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	10	1	1	377	544	921	EF591325.1		
ASV_13104	NCBI	91.821	gi|523407824|gb|JX678599.1|	379	100	1.93E-144	523		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	25	6	1	375	542	918	JX678599.1		
ASV_13683	NCBI	97.354	gi|154795580|gb|EF591325.1|	378	100	1.43E-180	643		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	10	0	1	378	544	921	EF591325.1		
ASV_15317	NCBI	94.987	gi|523407823|gb|JX678598.1|	379	100	5.25E-165	592		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	16	3	1	378	545	921	JX678598.1		
ASV_17504	NCBI	93.915	gi|154795580|gb|EF591325.1|	378	100	2.45E-158	569		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	22	1	1	377	544	921	EF591325.1		
ASV_17571	NCBI	96.561	gi|154795580|gb|EF591325.1|	378	100	5.16E-175	625		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	12	1	1	377	544	921	EF591325.1		
ASV_17819	NCBI	94.709	gi|154795580|gb|EF591325.1|	378	100	6.79E-164	588		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	20	0	1	378	544	921	EF591325.1		
ASV_19066	NCBI	94.18	gi|154795580|gb|EF591325.1|	378	100	5.27E-160	575		Nematoda	Chromadorea	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	Chromadorea!	21	1	1	377	544	921	EF591325.1		
ASV_13013	NCBI	92.838	gi|1043219857|gb|KU746881.1|	377	100	4.13E-151	545		Nematoda	Chromadorea	Chromadorida	Selachinematidae	Cheironchus	haurakiensis	Cheironchus haurakiensis	26	1	1	377	432	807	KU746881.1		
ASV_14474	NCBI	93.369	gi|1043219857|gb|KU746881.1|	377	100	1.91E-154	556		Nematoda	Chromadorea	Chromadorida	Selachinematidae	Cheironchus	haurakiensis	Cheironchus haurakiensis	24	1	1	377	432	807	KU746881.1		
ASV_20672	NCBI	93.369	gi|1043219857|gb|KU746881.1|	377	100	1.91E-154	556		Nematoda	Chromadorea	Chromadorida	Selachinematidae	Cheironchus	haurakiensis	Cheironchus haurakiensis	24	1	1	377	432	807	KU746881.1		
ASV_02502	NCBI	98.137	gi|388523482|gb|JN968235.1|	322	85	4.13E-156	562		Nematoda	Chromadorea	Chromadorida	Chromadoridae	Chromadoridae^	Chromadoridae^	Chromadoridae^	6	0	1	322	492	813	JN968235.1		
ASV_10067	NCBI	97.516	gi|388523482|gb|JN968235.1|	322	85	3.21E-152	549		Nematoda	Chromadorea	Chromadorida	Chromadoridae	Chromadoridae^	Chromadoridae^	Chromadoridae^	7	1	1	321	492	813	JN968235.1		
ASV_15238	NCBI	97.516	gi|388523482|gb|JN968235.1|	322	85	3.21E-152	549		Nematoda	Chromadorea	Chromadorida	Chromadoridae	Chromadoridae^	Chromadoridae^	Chromadoridae^	7	1	1	321	492	813	JN968235.1		
ASV_15458	NCBI	98.137	gi|388523482|gb|JN968235.1|	322	85	4.13E-156	562		Nematoda	Chromadorea	Chromadorida	Chromadoridae	Chromadoridae^	Chromadoridae^	Chromadoridae^	6	0	1	322	492	813	JN968235.1		
ASV_15551	NCBI	95.515	gi|307647573|gb|HM564507.1|	379	100	6.74E-169	604		Nematoda	Chromadorea	Araeolaimida	Comesomatidae	Comesomatidae^	Comesomatidae*	Comesomatidae*	16	1	1	378	492	870	HM564507.1		
ASV_16621	NCBI	99.202	gi|667856549|gb|KJ734676.1|	376	100	0	678		Nematoda	Chromadorea	Rhabditida	Chromadorea	Cucullanus	hainanensis	Cucullanus hainanensis	3	0	1	376	476	851	KJ734676.1		
ASV_20951	NCBI	85.564	gi|51094024|gb|AY593939.1|	381	100	5.70E-105	392		Nematoda	Chromadorea	Araeolaimida	Diplopeltidae	Cylindrolaimus	communis	Cylindrolaimus communis	47	7	1	377	550	926	AY593939.1		
ASV_04240	NCBI	94.974	gi|1258451941|gb|KX944133.1|	378	100	5.25E-165	592		Nematoda	Chromadorea	Monhysterida	Chromadorea	Daptonema	Daptonema*	Daptonema*	17	2	1	378	487	862	KX944133.1		
ASV_07028	NCBI	95.238	gi|1258451941|gb|KX944133.1|	378	100	1.13E-166	597		Nematoda	Chromadorea	Monhysterida	Chromadorea	Daptonema	Daptonema*	Daptonema*	16	2	1	378	487	862	KX944133.1		
ASV_11535	NCBI	94.709	gi|1258451941|gb|KX944133.1|	378	100	2.44E-163	586		Nematoda	Chromadorea	Monhysterida	Chromadorea	Daptonema	Daptonema*	Daptonema*	18	2	1	378	487	862	KX944133.1		
ASV_13701	NCBI	94.444	gi|1258451941|gb|KX944133.1|	378	100	1.14E-161	580		Nematoda	Chromadorea	Monhysterida	Chromadorea	Daptonema	Daptonema*	Daptonema*	19	2	1	378	487	862	KX944133.1		
ASV_08721	NCBI	97.09	gi|1307219044|gb|MG669736.1|	378	100	8.53E-178	634		Nematoda	Chromadorea	Plectida	Camacolaimidae	Deontolaimus	Deontolaimus*	Deontolaimus*	8	2	1	375	551	928	MG669736.1		
ASV_08754	NCBI	93.14	gi|1307219044|gb|MG669736.1|	379	100	2.47E-153	553		Nematoda	Chromadorea	Plectida	Chromadorea	Deontolaimus	Deontolaimus*	Deontolaimus*	23	3	1	377	551	928	MG669736.1		
ASV_12987	NCBI	96.825	gi|1307219044|gb|MG669736.1|	378	100	3.97E-176	628		Nematoda	Chromadorea	Plectida	Chromadorea	Deontolaimus	Deontolaimus*	Deontolaimus*	9	2	1	375	551	928	MG669736.1		
